# Tiempo (s) 	 Tensión CH1 (V) 	 Tensión CH2 (V)
-1.580000000000000187e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.576000000000000090e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.572000000000000263e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.568000000000000166e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.564000000000000069e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.559999999999999972e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.556000000000000146e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.552000000000000048e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.548000000000000222e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.544000000000000125e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.540000000000000028e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.536000000000000202e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.532000000000000104e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.528000000000000278e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.524000000000000181e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.520000000000000084e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.515999999999999986e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.512000000000000160e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.508000000000000063e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.504000000000000237e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.500000000000000140e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.496000000000000042e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.492000000000000216e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.488000000000000119e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.484000000000000022e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.480000000000000196e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.476000000000000098e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.472000000000000001e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.468000000000000175e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.464000000000000078e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.460000000000000252e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.456000000000000154e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.452000000000000057e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.447999999999999960e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.444000000000000134e-04	-1.000000000000000000e+01	-2.000000000000000042e-03
-1.440000000000000036e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.436000000000000210e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.432000000000000113e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.428000000000000016e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.424000000000000190e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.420000000000000092e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.416000000000000266e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.412000000000000169e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.408000000000000072e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.403999999999999975e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.400000000000000148e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.396000000000000051e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.392000000000000225e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.388000000000000128e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.384000000000000031e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.379999999999999933e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.376000000000000107e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.372000000000000281e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.368000000000000184e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.364000000000000087e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.359999999999999989e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.356000000000000163e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.352000000000000066e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.348000000000000240e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.344000000000000142e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.340000000000000045e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.335999999999999948e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.332000000000000122e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.328000000000000296e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.324000000000000198e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.320000000000000101e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.316000000000000004e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.312000000000000178e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.308000000000000081e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.304000000000000254e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.300000000000000157e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.296000000000000060e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.291999999999999963e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.288000000000000137e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.284000000000000310e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.280000000000000213e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.276000000000000116e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.272000000000000019e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.268000000000000192e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.264000000000000095e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.260000000000000269e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.256000000000000172e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.252000000000000075e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.247999999999999977e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.244000000000000151e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.240000000000000325e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.236000000000000228e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.232000000000000131e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.228000000000000033e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.223999999999999936e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.220000000000000110e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.216000000000000148e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.212000000000000187e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.208000000000000089e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.204000000000000128e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.200000000000000166e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.196000000000000069e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.192000000000000107e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.188000000000000145e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.184000000000000184e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.180000000000000086e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.176000000000000125e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.172000000000000163e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.168000000000000201e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.164000000000000104e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.160000000000000142e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.156000000000000181e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.152000000000000083e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.148000000000000122e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.144000000000000160e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.140000000000000198e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.136000000000000101e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.132000000000000139e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.128000000000000178e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.124000000000000080e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.120000000000000119e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.116000000000000157e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.112000000000000195e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.108000000000000098e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.104000000000000136e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.100000000000000175e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.096000000000000077e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.092000000000000116e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.088000000000000154e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.084000000000000192e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.080000000000000095e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.076000000000000133e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.072000000000000172e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.068000000000000074e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.064000000000000113e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.060000000000000151e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.056000000000000189e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.052000000000000092e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.048000000000000130e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.044000000000000169e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.040000000000000072e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.036000000000000110e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.032000000000000148e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.028000000000000186e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.024000000000000089e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.020000000000000127e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.016000000000000166e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.012000000000000204e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-1.008000000000000107e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.004000000000000145e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-1.000000000000000183e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-9.960000000000000862e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-9.920000000000001245e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-9.880000000000001628e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-9.840000000000002011e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.800000000000001039e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-9.760000000000001422e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.720000000000001805e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-9.680000000000000833e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.640000000000001215e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-9.600000000000001598e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.560000000000001981e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-9.520000000000001009e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.480000000000001392e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.440000000000001775e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.400000000000000803e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.360000000000001186e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.320000000000001569e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.280000000000001952e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.240000000000000979e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.200000000000001362e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-9.160000000000001745e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.120000000000002128e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.080000000000001156e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.040000000000001539e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-9.000000000000001922e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.960000000000000950e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.920000000000001333e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.880000000000001716e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.840000000000002099e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.800000000000001126e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.760000000000001509e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.720000000000001892e-05	-1.000000000000000000e+01	2.000000000000000042e-03
-8.680000000000000920e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.640000000000001303e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.600000000000001686e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.560000000000002069e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.520000000000001097e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.480000000000001480e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.440000000000001863e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.400000000000000890e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.360000000000001273e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.320000000000001656e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.280000000000002039e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.240000000000001067e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.200000000000001450e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.160000000000001833e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.120000000000000861e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.080000000000001244e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-8.040000000000001627e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-8.000000000000002010e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.960000000000001037e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.920000000000001420e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.880000000000001803e-05	-1.000000000000000000e+01	-2.000000000000000042e-03
-7.840000000000000831e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.800000000000001214e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.760000000000001597e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.720000000000000625e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.680000000000002363e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.640000000000001391e-05	-1.000000000000000000e+01	2.000000000000000042e-03
-7.600000000000000418e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.560000000000002157e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.520000000000001184e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.480000000000000212e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.440000000000001950e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.400000000000000978e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.360000000000002716e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.320000000000001744e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.280000000000000772e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.240000000000002510e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.200000000000001538e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.160000000000000565e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-7.120000000000002304e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.080000000000001331e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.040000000000000359e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-7.000000000000002097e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.960000000000001125e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.920000000000002863e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.880000000000001891e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.840000000000000919e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.800000000000002657e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.760000000000001685e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.720000000000000712e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.680000000000002451e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.640000000000001478e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.600000000000000506e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.560000000000002244e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.520000000000001272e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.480000000000000300e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.440000000000002038e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.400000000000001066e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.360000000000002804e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.320000000000001832e-05	-1.000000000000000000e+01	-2.000000000000000042e-03
-6.280000000000000859e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.240000000000002598e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-6.200000000000001625e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.160000000000000653e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.120000000000002391e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.080000000000001419e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.040000000000000447e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-6.000000000000002185e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-5.960000000000001213e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-5.920000000000000240e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-5.880000000000001979e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-5.840000000000001006e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-5.800000000000002745e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-5.760000000000001772e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-5.720000000000000800e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-5.680000000000002538e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-5.640000000000001566e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-5.600000000000000594e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-5.560000000000002332e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-5.520000000000001360e-05	-1.000000000000000000e+01	0.000000000000000000e+00
-5.480000000000000387e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-5.440000000000002126e-05	-1.020000000000000107e+01	0.000000000000000000e+00
-5.400000000000001153e-05	-1.020000000000000107e+01	0.000000000000000000e+00
